Logging to /home/admin2/svjdm/experiments/phase4_barrier_jump_20260312.log

############################################################
# lambda = 0.0
############################################################
=== Barrier Option (SVJDM)  d=50  N=100  M=1024 ===
    Barrier=0.7  Rebate=0.0
  Epoch    0 | Loss 5.8146e-01 | Y0 0.001000 | Surv 43.75% | 0.6s
  Epoch  100 | Loss 9.9298e-03 | Y0 0.006098 | Surv 32.13% | 27.9s
  Epoch  200 | Loss 5.3588e-03 | Y0 0.008673 | Surv 32.42% | 55.6s
  Epoch  300 | Loss 4.5514e-03 | Y0 0.008572 | Surv 29.39% | 83.4s
  Epoch  400 | Loss 5.4405e-03 | Y0 0.011022 | Surv 33.79% | 111.3s
  Epoch  500 | Loss 4.6093e-03 | Y0 0.010279 | Surv 32.91% | 139.0s
  Epoch  600 | Loss 5.0997e-03 | Y0 0.011028 | Surv 28.42% | 166.6s
  Epoch  700 | Loss 3.6580e-03 | Y0 0.011413 | Surv 31.35% | 194.4s
  Epoch  800 | Loss 4.6459e-03 | Y0 0.010263 | Surv 30.76% | 222.1s
  Epoch  900 | Loss 3.9311e-03 | Y0 0.009982 | Surv 30.27% | 249.9s
  Epoch 1000 | Loss 3.9529e-03 | Y0 0.011317 | Surv 29.59% | 277.8s
  Epoch 1100 | Loss 3.7303e-03 | Y0 0.010047 | Surv 31.54% | 305.6s
  Epoch 1200 | Loss 3.7258e-03 | Y0 0.009286 | Surv 29.20% | 333.3s
  Epoch 1300 | Loss 4.1286e-03 | Y0 0.009034 | Surv 31.54% | 361.1s
  Epoch 1400 | Loss 4.0542e-03 | Y0 0.011059 | Surv 32.91% | 388.9s
  Epoch 1500 | Loss 3.5538e-03 | Y0 0.010784 | Surv 32.62% | 416.7s
  Epoch 1600 | Loss 2.5388e-03 | Y0 0.010316 | Surv 29.69% | 444.4s
  Epoch 1700 | Loss 2.2766e-03 | Y0 0.010485 | Surv 31.35% | 472.1s
  Epoch 1800 | Loss 2.3886e-03 | Y0 0.010558 | Surv 30.37% | 499.8s
  Epoch 1900 | Loss 2.2807e-03 | Y0 0.010148 | Surv 29.49% | 527.5s
  Epoch 2000 | Loss 2.5719e-03 | Y0 0.010295 | Surv 33.11% | 555.3s
  Epoch 2100 | Loss 2.4868e-03 | Y0 0.010407 | Surv 33.01% | 583.1s
  Epoch 2200 | Loss 2.4890e-03 | Y0 0.010087 | Surv 30.57% | 610.7s
  Epoch 2300 | Loss 2.3636e-03 | Y0 0.010221 | Surv 29.69% | 638.3s
  Epoch 2400 | Loss 2.1709e-03 | Y0 0.010205 | Surv 32.03% | 666.2s
  Epoch 2500 | Loss 2.4843e-03 | Y0 0.010414 | Surv 34.08% | 693.9s
  Epoch 2600 | Loss 3.0769e-03 | Y0 0.010272 | Surv 34.38% | 722.3s
  Epoch 2700 | Loss 2.4627e-03 | Y0 0.010340 | Surv 29.30% | 754.3s
  Epoch 2800 | Loss 2.3562e-03 | Y0 0.010232 | Surv 29.59% | 783.2s
  Epoch 2900 | Loss 2.4752e-03 | Y0 0.010279 | Surv 29.20% | 811.0s
  Epoch 2999 | Loss 2.5641e-03 | Y0 0.010340 | Surv 27.44% | 838.6s
Training complete.  Y0 = 0.010340  (838.6s)
  Evaluated knock-out rate: 0.6959

############################################################
# lambda = 1.0
############################################################
=== Barrier Option (SVJDM)  d=50  N=100  M=1024 ===
    Barrier=0.7  Rebate=0.0
  Epoch    0 | Loss 4.7245e-01 | Y0 0.001000 | Surv 24.22% | 0.3s
  Epoch  100 | Loss 1.0401e-02 | Y0 0.001631 | Surv 22.07% | 28.0s
  Epoch  200 | Loss 5.3047e-03 | Y0 0.001898 | Surv 24.41% | 55.8s
  Epoch  300 | Loss 5.7237e-03 | Y0 0.001108 | Surv 23.24% | 83.7s
  Epoch  400 | Loss 6.5773e-03 | Y0 0.001552 | Surv 24.02% | 111.7s
  Epoch  500 | Loss 6.3841e-03 | Y0 0.001314 | Surv 22.46% | 139.5s
  Epoch  600 | Loss 5.7219e-03 | Y0 0.002023 | Surv 19.73% | 167.4s
  Epoch  700 | Loss 4.8032e-03 | Y0 0.001419 | Surv 18.36% | 195.2s
  Epoch  800 | Loss 5.2766e-03 | Y0 0.001338 | Surv 22.17% | 223.0s
  Epoch  900 | Loss 4.6161e-03 | Y0 0.001647 | Surv 21.19% | 250.8s
  Epoch 1000 | Loss 4.2495e-03 | Y0 0.001109 | Surv 19.82% | 278.7s
  Epoch 1100 | Loss 4.8184e-03 | Y0 0.002459 | Surv 22.27% | 306.6s
  Epoch 1200 | Loss 4.0573e-03 | Y0 0.002350 | Surv 21.78% | 334.5s
  Epoch 1300 | Loss 4.2786e-03 | Y0 0.001540 | Surv 20.02% | 362.5s
  Epoch 1400 | Loss 4.7244e-03 | Y0 0.001436 | Surv 22.85% | 390.4s
  Epoch 1500 | Loss 3.6464e-03 | Y0 0.001316 | Surv 24.41% | 418.2s
  Epoch 1600 | Loss 3.4346e-03 | Y0 0.001456 | Surv 19.24% | 446.1s
  Epoch 1700 | Loss 3.7551e-03 | Y0 0.001567 | Surv 21.78% | 473.9s
  Epoch 1800 | Loss 3.1207e-03 | Y0 0.001554 | Surv 21.19% | 501.8s
  Epoch 1900 | Loss 2.7435e-03 | Y0 0.001554 | Surv 20.80% | 529.7s
  Epoch 2000 | Loss 3.0155e-03 | Y0 0.001686 | Surv 22.66% | 557.5s
  Epoch 2100 | Loss 2.9662e-03 | Y0 0.001424 | Surv 21.97% | 585.5s
  Epoch 2200 | Loss 2.7692e-03 | Y0 0.001509 | Surv 20.90% | 613.5s
  Epoch 2300 | Loss 2.7947e-03 | Y0 0.001128 | Surv 17.97% | 641.4s
  Epoch 2400 | Loss 2.6067e-03 | Y0 0.001246 | Surv 22.56% | 669.1s
  Epoch 2500 | Loss 3.0502e-03 | Y0 0.001294 | Surv 22.75% | 697.0s
  Epoch 2600 | Loss 2.9606e-03 | Y0 0.001206 | Surv 22.36% | 724.7s
  Epoch 2700 | Loss 2.8491e-03 | Y0 0.001317 | Surv 23.24% | 752.5s
  Epoch 2800 | Loss 2.6995e-03 | Y0 0.001259 | Surv 21.39% | 780.6s
  Epoch 2900 | Loss 2.7017e-03 | Y0 0.001236 | Surv 23.54% | 808.3s
  Epoch 2999 | Loss 2.6238e-03 | Y0 0.001296 | Surv 19.24% | 836.0s
Training complete.  Y0 = 0.001296  (836.0s)
  Evaluated knock-out rate: 0.7864

############################################################
# lambda = 2.0
############################################################
=== Barrier Option (SVJDM)  d=50  N=100  M=1024 ===
    Barrier=0.7  Rebate=0.0
  Epoch    0 | Loss 3.5059e-01 | Y0 0.001000 | Surv 12.40% | 0.3s
  Epoch  100 | Loss 1.1354e-02 | Y0 0.000172 | Surv 11.23% | 28.1s
  Epoch  200 | Loss 6.8755e-03 | Y0 0.000086 | Surv 9.47% | 56.1s
  Epoch  300 | Loss 6.0703e-03 | Y0 -0.000113 | Surv 11.23% | 83.9s
  Epoch  400 | Loss 7.4513e-03 | Y0 -0.000220 | Surv 11.82% | 111.7s
  Epoch  500 | Loss 5.5554e-03 | Y0 -0.000960 | Surv 12.21% | 139.6s
  Epoch  600 | Loss 5.0370e-03 | Y0 -0.000658 | Surv 11.43% | 167.5s
  Epoch  700 | Loss 6.4177e-03 | Y0 -0.000101 | Surv 11.52% | 195.3s
  Epoch  800 | Loss 5.1675e-03 | Y0 -0.000360 | Surv 10.94% | 223.2s
  Epoch  900 | Loss 4.3665e-03 | Y0 -0.001153 | Surv 12.21% | 250.9s
  Epoch 1000 | Loss 3.9264e-03 | Y0 0.000499 | Surv 10.35% | 278.7s
  Epoch 1100 | Loss 5.1186e-03 | Y0 -0.000473 | Surv 10.74% | 306.7s
  Epoch 1200 | Loss 5.2671e-03 | Y0 -0.000384 | Surv 10.06% | 334.4s
  Epoch 1300 | Loss 4.4833e-03 | Y0 -0.000797 | Surv 10.45% | 362.2s
  Epoch 1400 | Loss 4.3316e-03 | Y0 -0.000515 | Surv 9.77% | 389.9s
  Epoch 1500 | Loss 3.3168e-03 | Y0 -0.000629 | Surv 8.98% | 417.7s
  Epoch 1600 | Loss 2.6955e-03 | Y0 -0.000510 | Surv 9.57% | 445.5s
  Epoch 1700 | Loss 2.7447e-03 | Y0 -0.000480 | Surv 10.55% | 473.4s
  Epoch 1800 | Loss 3.5642e-03 | Y0 -0.000339 | Surv 10.45% | 501.1s
  Epoch 1900 | Loss 2.9741e-03 | Y0 -0.000463 | Surv 10.45% | 529.1s
  Epoch 2000 | Loss 3.3417e-03 | Y0 -0.000447 | Surv 10.25% | 557.0s
  Epoch 2100 | Loss 3.1724e-03 | Y0 -0.000389 | Surv 11.33% | 584.8s
  Epoch 2200 | Loss 2.6706e-03 | Y0 -0.000392 | Surv 10.35% | 612.8s
  Epoch 2300 | Loss 2.8504e-03 | Y0 -0.000357 | Surv 10.35% | 640.6s
  Epoch 2400 | Loss 2.9580e-03 | Y0 -0.000474 | Surv 10.94% | 668.4s
  Epoch 2500 | Loss 3.2018e-03 | Y0 -0.000387 | Surv 11.23% | 696.3s
  Epoch 2600 | Loss 2.9384e-03 | Y0 -0.000403 | Surv 11.91% | 724.0s
  Epoch 2700 | Loss 2.8058e-03 | Y0 -0.000485 | Surv 10.25% | 752.0s
  Epoch 2800 | Loss 2.4739e-03 | Y0 -0.000430 | Surv 10.74% | 779.9s
  Epoch 2900 | Loss 2.6757e-03 | Y0 -0.000433 | Surv 11.33% | 807.7s
  Epoch 2999 | Loss 2.8438e-03 | Y0 -0.000424 | Surv 10.06% | 835.1s
Training complete.  Y0 = -0.000424  (835.1s)
  Evaluated knock-out rate: 0.8921

========================================================================
    Lambda     Price (Y0)     Knock-out Rate     Time (s)
------------------------------------------------------------------------
       0.0       0.054099            56.18%        824.2
       0.5       0.010340            69.59%        838.6
       1.0       0.001296            78.64%        836.0
       2.0      -0.000424            89.21%        835.1
========================================================================
Saved: figs/phase4_barrier_jump.png

Phase 4 (Jump Impact on Knock-outs) complete.
